Occupancy,DmgFnId,Source,Description,ft04m,ft03m,ft02m,ft01m,ft00,ft01,ft02,ft03,ft04,ft05,ft06,ft07,ft08,ft09,ft10,ft11,ft12,ft13,ft14,ft15,ft16,ft17,ft18,ft19,ft20,ft21,ft22,ft23,ft24,Comment,ft00_5,ft01_5,ft02_5,ft03_5,ft04_5,ft05_5,ft06_5,ft07_5,ft08_5,ft09_5,ft10_5,ft11_5,ft12_5,ft13_5,Source_Table,Occupy_Class,Cover_Class
COM1,16,USACE - Galveston,"Gun Shop, Inventory",0,0,0,0,0,22,39,58,88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM1,44,USACE - Galveston,"Large Furniture, Inventory",0,0,0,0,20,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM1,45,USACE - Galveston,"Bakery, Inventory",0,0,0,0,55,65,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM1,19,USACE - Galveston,"Liquor Store, Inventory",0,0,0,0,0,20,40,60,81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM1,20,USACE - Galveston,"Meat Market, Inventory",0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM1,21,USACE - Galveston,"Motorcycle Dealer, Inventory",0,0,0,0,0,25,45,65,85,85,85,85,85,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM1,22,USACE - Galveston,"Music Center, Inventory",0,0,0,0,0,66,72,75,80,88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM1,41,USACE - Galveston,"Boat Sales/Service, Inventory",0,0,0,0,13,24,43,82,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM1,15,USACE - Galveston,"Small Grocery, Inventory",0,0,0,0,0,20,35,50,65,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM1,39,USACE - Galveston,"Hardware, Inventory",0,0,0,0,8,33,52,70,75,88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM1,40,USACE - Galveston,"Toy Store, Inventory",0,0,0,0,10,20,40,70,85,90,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM1,18,USACE - Galveston,"Lawnmower, Inventory",0,0,0,0,0,10,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM1,14,USACE - Galveston,"Greenhouse, Inventory",0,0,0,0,0,66,88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM1,17,USACE - Galveston,"Hobby Shop, Inventory",0,0,0,0,0,25,49,64,77,88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM2,239,USACE - St. Paul,"Warehouse, contents, fresh water",0,0,0,0,15,31,43,53,61,67,71,73,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,204,USACE - Galveston,"Medical Supplies, contents (Inventory)",0,0,0,0,0,11,20,27,35,43,50,57,65,73,80,88,96,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,205,USACE - Galveston,"Municipal Storage Warehouse, contents (Equipment)",0,0,0,0,0,28,40,58,75,75,75,75,75,75,75,80,80,80,80,80,80,80,80,80,80,80,80,80,80,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,201,USACE - Galveston,"Jewelry, contents (Inventory)",0,0,0,0,0,7,15,24,33,39,45,51,56,61,65,70,74,79,83,87,92,95,96,96,96,96,96,96,96,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,202,USACE - Galveston,"Lumber Yard, contents (Inventory)",0,0,0,0,0,20,30,45,60,75,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,203,USACE - Galveston,"Medical Supplies, contents (Equipment)",0,0,0,0,0,25,50,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,200,USACE - Galveston,"Highway Material Storage, contents (Equipment)",0,0,0,0,0,5,5,10,10,25,25,50,50,50,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,218,USACE - Galveston,"T.V. Station, contents (Equipment)",0,0,0,0,0,3,9,9,9,9,11,13,15,18,22,26,30,35,43,54,70,95,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,219,USACE - Galveston,"T.V. Repair, contents (Equipment)",0,0,0,0,7,10,11,13,16,21,27,34,42,52,63,74,86,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,220,USACE - Galveston,"T.V. Repair, contents (Inventory)",0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,217,USACE - Galveston,"Storage - Machine Parts, contents (Inventory)",0,0,0,0,0,20,30,40,50,50,50,75,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,238,USACE - New Orleans,"Warehouse, contents, fresh water, short duration",0,0,0,0,0,19,31,40,45,49,54,58,63,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,197,USACE - Galveston,"Auto Parts/Mufflers, contents (Inventory)",0,0,0,0,0,10,20,40,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,198,USACE - Galveston,"Heavy Equipment Storage, contents (Equipment)",0,0,0,0,14,17,20,23,25,29,35,38,42,51,63,77,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,199,USACE - Galveston,"Food Warehouse, contents (Inventory)",0,0,0,0,0,25,40,55,70,85,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,213,USACE - Galveston,"Sporting Goods Warehouse, contents (Equipment)",0,0,0,0,0,35,50,63,75,87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,214,USACE - Galveston,"Sporting Goods Warehouse, contents (Inventory)",0,0,0,0,0,35,50,63,75,87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,215,USACE - Galveston,"Storage - Chemicals, contents (Equipment)",0,0,0,0,0,10,15,20,25,35,45,55,65,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,216,USACE - Galveston,"Storage - Chemicals, contents (Inventory)",0,0,0,0,0,15,20,30,40,50,60,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,231,USACE - Galveston,"Heavy Machinery Warehouse, contents (Equipment)",0,0,0,0,0,5,11,17,20,23,25,29,35,42,51,63,77,80,80,80,80,80,80,80,80,80,80,80,80,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,232,USACE - Galveston,"Heavy Machinery Warehouse, contents (Inventory)",0,0,0,0,0,10,25,25,35,40,50,75,75,75,75,75,75,85,85,90,90,90,90,90,90,90,90,90,90,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,233,USACE - Galveston,"Petroleum Warehouse, contents (Equipment)",0,0,0,0,0,0,0,0,25,35,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,234,USACE - Galveston,"Petroleum Warehouse, contents (Inventory)",0,0,0,0,0,0,0,10,20,40,60,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,235,USACE - Galveston,"Western Auto, contents (Equipment)",0,0,0,0,0,6,8,16,59,65,70,73,77,81,84,87,90,93,96,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,236,USACE - Galveston,"Western Auto, contents (Inventory)",0,0,0,0,0,23,50,75,87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,237,USACE - New Orleans,"Warehouse, contents, salt water, long duration",0,0,0,0,0,53,70,80,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,347,USACE - Galveston,"Lumber Yard, structure",0,0,0,0,0,1,1,1,1,1,4,4,5,5,7,9,13,17,21,27,33,39,46,54,62,70,78,86,94,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,348,USACE - Galveston,"Medical Supplies, structure",0,0,0,0,0,15,23,27,30,32,33,34,35,35,35,41,43,45,47,49,51,53,55,57,59,61,63,65,67,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,349,USACE - Galveston,"Municipal Storage Warehouse, structure",0,0,0,0,0,1,5,10,10,10,10,20,30,50,50,50,50,55,55,55,55,55,55,55,55,55,55,55,55,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,350,USACE - Galveston,"Paper Products Warehouse, structure",0,0,0,0,0,18,25,25,25,25,25,25,25,25,25,26,27,27,28,28,28,29,29,29,29,29,29,29,29,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,351,USACE - Galveston,"Private Storage, structure",0,0,0,0,0,0,4,8,12,16,20,25,30,35,40,45,50,50,50,50,50,50,50,50,50,50,50,50,50,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,352,USACE - Galveston,"Quonset Hut Storage, structure",0,0,0,0,0,2,4,5,8,10,12,15,20,25,35,45,60,70,70,70,70,70,70,70,70,70,70,70,70,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,353,USACE - Galveston,"Safety Equipment, structure",0,0,0,0,0,8,16,23,28,33,37,39,40,40,40,43,44,45,47,48,49,50,52,53,54,55,56,57,58,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,354,USACE - Galveston,"Sporting Goods, structure",0,0,0,0,0,20,24,28,32,35,39,43,47,50,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,355,USACE - Galveston,"Sporting Goods Warehouse, structure",0,0,0,0,0,10,17,22,24,26,27,28,30,30,30,35,37,39,41,43,45,47,49,51,53,55,57,59,61,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,206,USACE - Galveston,"Municipal Storage Warehouse, contents (Inventory)",0,0,0,0,0,11,16,19,21,23,28,35,47,67,85,90,90,90,90,90,90,90,90,90,90,90,90,90,90,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,207,USACE - Galveston,"Paper Products Warehouse, contents (Equipment)",0,0,0,0,0,22,42,58,75,87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,208,USACE - Galveston,"Paper Products Warehouse, contents (Inventory)",0,0,0,0,0,17,27,36,44,52,59,67,73,80,90,98,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,209,USACE - Galveston,"Safety Equipment, contents (Equipment)",0,0,0,0,0,12,25,37,50,62,75,87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,210,USACE - Galveston,"Safety Equipment, contents (Inventory)",0,0,0,0,0,12,25,37,50,62,75,85,93,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,211,USACE - Galveston,"Sporting Goods, contents (Equipment)",0,0,0,0,0,0,0,0,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,212,USACE - Galveston,"Sporting Goods, contents (Inventory)",0,0,0,0,0,20,30,50,53,55,57,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,361,USACE - Galveston,"Beer Warehouse, structure",0,0,0,0,0,2,4,5,6,7,8,10,13,17,21,25,30,35,35,35,35,35,35,35,35,35,35,35,35,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,362,USACE - Galveston,"Bottled Gases Warehouse, structure",0,0,0,0,0,1,2,3,4,5,8,12,16,21,26,32,38,45,51,58,65,73,82,91,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,363,USACE - Galveston,"Western Auto, structure",0,0,0,0,0,4,6,7,11,11,18,24,30,36,41,46,50,53,57,60,64,67,71,75,79,83,87,91,95,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,364,USACE - New Orleans,"Warehouse, structure, salt water, long duration",0,0,0,0,0,22,29,34,43,51,59,67,75,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,365,USACE - New Orleans,"Warehouse, structure, salt water, short duration",0,0,0,0,0,13,21,28,33,41,49,56,64,71,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,366,USACE - New Orleans,"Warehouse, structure, fresh water, long duration",0,0,0,0,0,20,27,31,39,46,53,61,68,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,367,USACE - New Orleans,"Warehouse, structure, fresh water, short duration",0,0,0,0,0,12,20,27,31,39,46,53,61,68,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,368,USACE - New Orleans,"Warehouse, structure, composite water & duration",0,0,0,0,0,28,45,55,62,72,78,82,87,90,93,95,96,96,96,96,96,96,96,96,96,96,96,96,96,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,221,USACE - Galveston,"Trailer Parts, contents (Equipment)",0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,80,80,80,80,80,80,80,80,80,80,80,80,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,222,USACE - Galveston,"Trailer Parts, contents (Inventory)",0,0,0,0,0,0,8,16,28,32,40,43,46,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,223,USACE - Galveston,"Warehouse, contents (Inventory)",0,0,0,0,0,11,16,19,21,23,28,35,47,67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,224,USACE - Galveston,"Beer Warehouse, contents (Equipment)",0,0,0,0,0,25,40,55,70,85,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,225,USACE - Galveston,"Beer Warehouse, contents (Inventory)",0,0,0,0,0,20,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,226,USACE - Galveston,"Bottled Gases Warehouse, contents (Equipment)",0,0,0,0,0,0,0,0,25,35,50,50,50,60,60,60,60,60,75,75,75,75,75,75,75,75,75,75,75,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,227,USACE - Galveston,"Bottled Gases Warehouse, contents (Inventory)",0,0,0,0,0,10,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,30,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,228,USACE - Galveston,"Cement Warehouse, contents (Inventory)",0,0,0,0,0,20,40,60,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,229,USACE - Galveston,"Detergents Warehouse, contents (Equipment)",0,0,0,0,0,5,10,15,20,25,35,35,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,230,USACE - Galveston,"Detergents Warehouse, contents (Inventory)",0,0,0,0,0,25,50,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,341,USACE - Galveston,"Average wholesale, Structure",0,0,0,0,0,5,8,11,13,16,19,22,25,29,32,37,41,45,49,52,55,58,61,63,66,68,70,71,73,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,342,USACE - Galveston,"Auto Parts, structure",0,0,0,0,0,5,5,5,5,7,10,14,19,25,32,40,50,57,63,68,72,76,79,82,85,88,91,94,97,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,343,USACE - Galveston,"Auto Parts/Mufflers, structure",0,0,0,0,0,3,3,3,4,5,8,12,17,23,31,40,48,56,64,70,76,80,84,88,92,96,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,344,USACE - Galveston,"Heavy Equipment Storage, structure",0,0,0,0,0,0,3,5,6,7,8,10,13,17,21,25,30,40,50,60,70,80,80,80,80,80,80,80,80,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,345,USACE - Galveston,"Food Warehouse, structure",0,0,0,0,0,0,10,11,12,13,13,14,14,15,15,17,18,19,20,22,24,25,27,28,29,30,31,32,33,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,346,USACE - Galveston,"Jewelry, structure",0,0,0,0,0,1,2,2,2,3,4,6,8,9,12,15,20,25,32,40,50,58,64,69,74,79,84,89,94,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,195,USACE - Galveston,"Average wholesale trade, Contents",0,0,0,0,3,16,27,36,49,57,63,69,72,76,80,82,84,86,87,87,88,89,89,89,89,89,89,89,89,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,196,USACE - Galveston,"Auto Parts, contents (Inventory)",0,0,0,0,0,18,30,59,70,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM2,360,USACE - Galveston,"Warehouse, structure",0,0,0,0,0,0,1,1,1,3,5,8,12,16,21,26,32,38,45,51,58,65,73,80,87,94,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,46,USACE - Galveston,"Average Wholesale Trade, Inventory",0,0,0,0,4,19,33,44,54,63,69,76,79,82,87,88,88,90,90,90,91,91,91,91,91,91,91,91,91,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM2,47,USACE - Galveston,"Auto Parts, Inventory",0,0,0,0,0,18,30,59,70,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM2,48,USACE - Galveston,"Auto Parts/Mufflers, Inventory",0,0,0,0,0,10,20,40,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM2,49,USACE - Galveston,"Food Warehouse, Inventory",0,0,0,0,0,25,40,55,70,85,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM2,50,USACE - Galveston,"Jewelry, Inventory",0,0,0,0,0,7,15,24,33,39,45,51,56,61,65,70,74,79,83,87,92,95,96,96,96,96,96,96,96,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM2,51,USACE - Galveston,"Lumber Yard, Inventory",0,0,0,0,0,20,30,45,60,75,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM2,52,USACE - Galveston,"Medical Supplies, Inventory",0,0,0,0,0,11,20,27,35,43,50,57,65,73,80,88,96,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM2,53,USACE - Galveston,"Municipal Storage Warehouse, Inventory",0,0,0,0,0,11,16,19,21,23,28,35,47,67,85,90,90,90,90,90,90,90,90,90,90,90,90,90,90,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM2,356,USACE - Galveston,"Machine Parts Storage, structure",0,0,0,0,0,5,10,20,30,50,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,357,USACE - Galveston,"T.V. Station, structure",0,0,0,0,0,1,5,5,5,5,5,6,6,8,10,14,19,25,32,40,50,58,65,70,75,80,85,90,95,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,358,USACE - Galveston,"T.V. Repair, structure",0,0,0,0,0,2,6,12,15,20,25,32,41,50,57,61,66,69,72,75,77,80,82,84,86,88,90,92,94,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,359,USACE - Galveston,"Trailer Parts, structure",0,0,0,0,0,0,5,10,15,20,25,30,32,36,38,40,50,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,58,USACE - Galveston,"Chemical Storage, Inventory",0,0,0,0,0,15,20,30,40,50,60,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM2,59,USACE - Galveston,"Machine Parts Storage, Inventory",0,0,0,0,0,20,30,40,50,50,50,75,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM2,60,USACE - Galveston,"T.V. Repair, Inventory",0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM2,61,USACE - Galveston,"Trailer Parts, Inventory",0,0,0,0,0,0,8,16,28,32,40,43,46,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM2,62,USACE - Galveston,"Warehouse, Inventory",0,0,0,0,0,11,16,19,21,23,28,35,47,67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM2,63,USACE - Galveston,"Beer Warehouse, Inventory",0,0,0,0,0,20,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM2,64,USACE - Galveston,"Bottled Glass Warehouse, Inventory",0,0,0,0,0,10,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,30,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM2,65,USACE - Galveston,"Cement Warehouse, Inventory",0,0,0,0,0,20,40,60,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM2,66,USACE - Galveston,"Detergents Warehouse, Inventory",0,0,0,0,0,25,50,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM2,54,USACE - Galveston,"Paper Products Warehouse, Inventory",0,0,0,0,0,17,27,36,44,52,59,67,73,80,90,98,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM2,55,USACE - Galveston,"Safety Equipment, Inventory",0,0,0,0,0,12,25,37,50,62,75,85,93,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM2,56,USACE - Galveston,"Sporting Goods, Inventory",0,0,0,0,0,20,30,50,53,55,57,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM2,57,USACE - Galveston,"Sporting Goods Warehouse, Inventory",0,0,0,0,0,35,50,63,75,87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgInvDmgFn,COM,Inv
COM2,370,USACE - Wilmington,"Auto Junk Yard, structure",0,0,0,0,7,14,21,26,28,28,29,29,31,32,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,371,USACE - Wilmington,"Auto Parts, structure",0,0,0,0,4,11,19,27,32,37,41,45,49,52,55,58,61,64,67,70,73,76,79,82,85,88,91,94,97,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM2,372,USACE - Wilmington,"Jewelry, structure",0,0,0,0,7,16,27,37,44,51,57,63,70,76,80,84,88,90,92,94,96,98,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
